Epoch 	 Time(sec) 	 Loss_train 	 Accuracy 	 Precision 	 Recall 	 Sensitivity 	 Specificity 	 MCC 	 F1-score 	 ROC_AUC 	 AUC 	 Q9 	 PPV 	 NPV 	 TP 	 FP 	 TN 	 FN
13	3671.1262367088348	32.797930610642645	0.9867812293456708	0.9896103883251813	0.984496122759049	0.984496122759049	0.9891745588779776	0.9735651610896999	0.9870466314850733	0.9958670317105663	1.0	0.9866291302345754	0.9896103883251813	0.9838492584335811	762	8	731	12
14	3921.73586445814	17.498002087921094	0.9881031064111038	0.990909089622196	0.9857881124214624	0.9857881124214624	0.9905277388490829	0.9762100440521199	0.9883419682717992	0.9963076019343131	1.0	0.9879231333065581	0.990909089622196	0.9851951534519581	763	7	732	11
15	4217.7232278501615	18.488591914850588	0.9861202908129544	0.9934469187503973	0.9793281641093952	0.9793281641093952	0.9932340987912935	0.9723379002345668	0.9863370195274319	0.9960208816299699	1.0	0.984619783035412	0.9934469187503973	0.9786666653617778	758	5	734	16
16	4461.52682590019	12.247342664477273	0.9881031064111038	0.9896373044175683	0.9870801020838759	0.9870801020838759	0.9891745588779776	0.9761983446865136	0.9883570498134818	0.9959596913211162	1.0	0.9880812358921816	0.9896373044175683	0.9865047220155132	764	8	731	10
17	4713.350020620041	45.418866617933276	0.9828155981493721	0.9934036926208395	0.9728682157973279	0.9728682157973279	0.9932340987912935	0.9658456867072732	0.9830287199849681	0.9958145828744059	1.0	0.9802274047379529	0.9934036926208395	0.9721854291759133	753	5	734	21
18	4968.824094277807	44.07641907499101	0.9894249834765367	0.9909326412034551	0.9883720917462893	0.9883720917462893	0.9905277388490829	0.9788433617270625	0.989650710873447	0.9962516565090754	1.0	0.9893950029095131	0.9909326412034551	0.9878542496790091	765	7	732	9
19	5276.22307814192	25.097698084417686	0.9894249834765367	0.9896640814087028	0.9896640814087028	0.9896640814087028	0.9891745588779776	0.9788386429038473	0.9896640820480206	0.9964492137919458	1.0	0.9894164908182548	0.9896640814087028	0.9891745588779776	766	8	731	8
20	5544.540388231166	20.663034956215938	0.9900859220092532	0.9909443712924394	0.9896640814087028	0.9896640814087028	0.9905277388490829	0.9801626918872972	0.9903038131930808	0.9964090030175564	1.0	0.9900865018128607	0.9909443712924394	0.989189187852447	766	7	732	8
21	5796.85776196979	21.608189633545713	0.985459352280238	0.9947368407963989	0.9767441847845683	0.9767441847845683	0.9945872787623988	0.9710819308421107	0.9856584087446816	0.9963670439486281	1.0	0.983116125751686	0.9947368407963989	0.9760956162336047	756	4	735	18
22	6090.526276253164	37.073906773070576	0.9861202908129544	0.9960474295177241	0.9767441847845683	0.9767441847845683	0.9959404587335041	0.9724296655358824	0.9863013692196337	0.9964256118156738	1.0	0.9833069962710171	0.9960474295177241	0.9761273196603086	756	3	736	18
23	6339.964745228179	12.817805047659078	0.985459352280238	0.9947368407963989	0.9767441847845683	0.9767441847845683	0.9945872787623988	0.9710819308421107	0.9856584087446816	0.996454458675562	1.0	0.983116125751686	0.9947368407963989	0.9760956162336047	756	4	735	18
24	6585.232018007897	18.049415029014426	0.9867812293456708	0.9934554960818646	0.9806201537718086	0.9806201537718086	0.9932340987912935	0.9736415019036982	0.9869960981879088	0.9965156489844157	1.0	0.9854852524703215	0.9934554960818646	0.9799732964219315	759	5	734	15
25	6833.934959216043	33.3287190598927	0.9900859220092532	0.9909443712924394	0.9896640814087028	0.9896640814087028	0.9905277388490829	0.9801626918872972	0.9903038131930808	0.996511278248069	1.0	0.9900865018128607	0.9909443712924394	0.989189187852447	766	7	732	8
26	7132.7330645741895	23.055959495258207	0.9900859220092532	0.9922178975457615	0.9883720917462893	0.9883720917462893	0.9918809188201883	0.9801707625314805	0.990291261494957	0.9966537642529711	1.0	0.9899718476759316	0.9922178975457615	0.9878706186147296	765	6	733	9
27	7377.137579589151	37.856889530120725	0.9867812293456708	0.9934554960818646	0.9806201537718086	0.9806201537718086	0.9932340987912935	0.9736415019036982	0.9869960981879088	0.996467570884602	1.0	0.9854852524703215	0.9934554960818646	0.9799732964219315	759	5	734	15
28	7625.022236906923	15.429894337894893	0.9821546596166556	0.9933949788726618	0.9715762261349145	0.9715762261349145	0.9932340987912935	0.9645523548163533	0.9823644670265418	0.9963285814687771	1.0	0.9793397936801975	0.9933949788726618	0.9708994696152123	752	5	734	22
29	7905.7337077441625	16.88718124708825	0.9874421678783873	0.9934640509889359	0.9819121434342221	0.9819121434342221	0.9932340987912935	0.9749468394048362	0.9876543203459035	0.9963731629795135	1.0	0.9863444533205401	0.9934640509889359	0.9812834211480168	760	5	734	14
30	8166.846078407019	20.50413754989662	0.9894249834765367	0.9922077909192106	0.9870801020838759	0.9870801020838759	0.9918809188201883	0.9788549270145399	0.989637305058525	0.9964579552646393	1.0	0.9892101161586588	0.9922077909192106	0.9865410484703351	764	6	733	10
31	8413.621474671178	18.359060968265844	0.9861202908129544	0.992156861448161	0.9806201537718086	0.9806201537718086	0.9918809188201883	0.9723022106725281	0.9863547751875537	0.9963242107324305	1.0	0.9851423782500137	0.992156861448161	0.9799465227540822	759	6	733	15
32	8662.843978071585	15.771866646140005	0.9881031064111038	0.9921874987080892	0.984496122759049	0.984496122759049	0.9918809188201883	0.9762285695324838	0.9883268476080889	0.9964850538299888	1.0	0.9876248307593085	0.9921874987080892	0.9838926161290033	762	6	733	12
33	8946.527836899273	20.774446523068583	0.9867812293456708	0.992167100532419	0.9819121434342221	0.9819121434342221	0.9918809188201883	0.9736092493979982	0.9870129863720695	0.9964824313881808	1.0	0.985980549820686	0.992167100532419	0.9812583654869366	760	6	733	14
34	9239.438060372137	27.655401128332066	0.9894249834765367	0.9922077909192106	0.9870801020838759	0.9870801020838759	0.9918809188201883	0.9788549270145399	0.989637305058525	0.996552363169728	1.0	0.9892101161586588	0.9922077909192106	0.9865410484703351	764	6	733	10
35	9533.84817789495	28.392650123200035	0.9867812293456708	0.9934554960818646	0.9806201537718086	0.9806201537718086	0.9932340987912935	0.9736415019036982	0.9869960981879088	0.9964806830936421	1.0	0.9854852524703215	0.9934554960818646	0.9799732964219315	759	5	734	15
36	9841.922423800454	14.864691525528997	0.9861202908129544	0.992156861448161	0.9806201537718086	0.9806201537718086	0.9918809188201883	0.9723022106725281	0.9863547751875537	0.9965069075117223	1.0	0.9851423782500137	0.992156861448161	0.9799465227540822	759	6	733	15
37	10142.743580244482	17.824895911492654	0.9874421678783873	0.9934640509889359	0.9819121434342221	0.9819121434342221	0.9932340987912935	0.9749468394048362	0.9876543203459035	0.9965951963859255	1.0	0.9863444533205401	0.9934640509889359	0.9812834211480168	760	5	734	14
38	10436.041683630086	18.922040359404804	0.9874421678783873	0.9921773129176307	0.9832041330966355	0.9832041330966355	0.9918809188201883	0.9749180333366035	0.9876703432915831	0.9964684450318715	1.0	0.9868087043893723	0.9921773129176307	0.982573725224432	761	6	733	13
39	10738.02907609567	5.845473044219538	0.9881031064111038	0.9934725835594352	0.9832041330966355	0.9832041330966355	0.9932340987912935	0.9762539197265807	0.9883116876699274	0.9965025367753757	1.0	0.9871961235685591	0.9934725835594352	0.9825970535708205	761	5	734	13
40	11042.527633725666	20.207670395921923	0.9881031064111038	0.9921874987080892	0.984496122759049	0.984496122759049	0.9918809188201883	0.9762285695324838	0.9883268476080889	0.9965104041007997	1.0	0.9876248307593085	0.9921874987080892	0.9838926161290033	762	6	733	12
41	11339.134934942238	17.164392202840105	0.9881031064111038	0.990909089622196	0.9857881124214624	0.9857881124214624	0.9905277388490829	0.9762100440521199	0.9883419682717992	0.9965383768134185	1.0	0.9879231333065581	0.990909089622196	0.9851951534519581	763	7	732	11
42	11629.729695044458	19.591398387412468	0.9900859220092532	0.9884169871448945	0.9922480607335297	0.9922480607335297	0.9878213789068723	0.9801671235136782	0.9903288194775443	0.9965322577825331	1.0	0.9897918826004223	0.9884169871448945	0.9918478247393372	768	9	730	6
43	11924.83441152703	15.213502166229581	0.9874421678783873	0.9908972678922012	0.984496122759049	0.984496122759049	0.9905277388490829	0.9748960421930734	0.9876863247001384	0.996524390457109	1.0	0.9871529404924599	0.9908972678922012	0.9838709664195283	762	7	732	12
44	12221.222507272847	19.246520460199292	0.9874421678783873	0.9908972678922012	0.984496122759049	0.984496122759049	0.9905277388490829	0.9748960421930734	0.9876863247001384	0.9965200197207624	1.0	0.9871529404924599	0.9908972678922012	0.9838709664195283	762	7	732	12
45	12517.72980850935	24.610252943774945	0.9881031064111038	0.9921874987080892	0.984496122759049	0.984496122759049	0.9918809188201883	0.9762285695324838	0.9883268476080889	0.9964194927847884	1.0	0.9876248307593085	0.9921874987080892	0.9838926161290033	762	6	733	12
46	12805.91947657708	23.470310613312563	0.9881031064111038	0.9921874987080892	0.984496122759049	0.984496122759049	0.9918809188201883	0.9762285695324838	0.9883268476080889	0.9964666967373328	1.0	0.9876248307593085	0.9921874987080892	0.9838926161290033	762	6	733	12
47	13097.932674635202	8.119853929359799	0.9861202908129544	0.9934469187503973	0.9793281641093952	0.9793281641093952	0.9932340987912935	0.9723379002345668	0.9863370195274319	0.9964841796827195	1.0	0.984619783035412	0.9934469187503973	0.9786666653617778	758	5	734	16
48	13395.627902635373	15.613367526684371	0.9874421678783873	0.9934640509889359	0.9819121434342221	0.9819121434342221	0.9932340987912935	0.9749468394048362	0.9876543203459035	0.996467570884602	1.0	0.9863444533205401	0.9934640509889359	0.9812834211480168	760	5	734	14
49	13690.624045412056	17.035594504460505	0.9867812293456708	0.9934554960818646	0.9806201537718086	0.9806201537718086	0.9932340987912935	0.9736415019036982	0.9869960981879088	0.9964142479011724	1.0	0.9854852524703215	0.9934554960818646	0.9799732964219315	759	5	734	15
